ID_Cliente,Cancelación,Género,Adulto_Mayor,Tiene_Pareja,Tiene_Dependientes,Meses_Conectado,Servicio_Teléfono,Líneas_Múltiples,Servicio_Internet,Seguridad_En_Línea,Respaldo_En_Línea,Protección_Dispositivo,Soporte_Técnico,TV_Streaming,Películas_Streaming,Tipo_Contrato,Factura_Electrónica,Método_Pago,Cargos_Mensuales,Cargos_Totales,Cargos_Diarios
3027-YNWZU,0.0,Female,0,1,0,64,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),25.0,1584.8,0.833
3027-ZTDHO,1.0,Male,0,0,0,1,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,89.9,89.9,2.997
3030-YDNRM,0.0,Male,0,0,0,8,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,74.85,572.45,2.495
3030-YZADT,1.0,Male,0,0,0,9,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,44.95,431.0,1.498
3030-ZKIWL,0.0,Male,0,0,0,1,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.05,20.05,0.668
3034-ZBEQN,1.0,Female,0,1,0,48,0,No phone service,DSL,0,1,1,0,0,0,One year,0,Mailed check,34.7,1604.5,1.157
3038-PQIUY,0.0,Female,0,0,0,38,1,1,DSL,1,1,1,0,0,0,Month-to-month,1,Bank transfer (automatic),66.15,2522.4,2.205
3039-MJSLN,0.0,Male,0,0,1,3,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Bank transfer (automatic),20.2,50.6,0.673
3043-SUDUA,0.0,Female,0,0,0,32,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Bank transfer (automatic),19.9,601.55,0.663
3043-TYBNO,0.0,Male,0,0,0,3,1,0,DSL,0,0,0,1,0,1,Month-to-month,0,Mailed check,60.65,196.9,2.022
3045-XETSH,1.0,Female,0,0,0,10,1,1,Fiber optic,0,1,1,0,0,1,Month-to-month,1,Electronic check,94.85,953.45,3.162
3049-NDXFL,1.0,Female,0,0,0,1,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,0,Mailed check,85.8,85.8,2.86
3049-SOLAY,1.0,Female,0,1,0,3,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,95.2,292.85,3.173
3050-GBUSH,0.0,Female,0,0,0,3,0,No phone service,DSL,0,0,0,0,1,0,Month-to-month,1,Credit card (automatic),34.8,113.95,1.16
3050-RLLXC,0.0,Female,0,1,1,56,1,1,DSL,1,1,1,1,1,0,Two year,0,Credit card (automatic),81.25,4620.4,2.708
3055-MJDSB,0.0,Male,0,0,0,9,0,No phone service,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,24.6,190.1,0.8200000000000001
3055-OYMSE,0.0,Female,1,0,0,53,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Credit card (automatic),73.8,4003.85,2.46
3055-VTCGS,0.0,Female,0,0,0,63,1,0,DSL,0,0,1,0,0,1,One year,0,Credit card (automatic),58.55,3503.5,1.952
3057-VJJQE,0.0,Male,0,0,0,35,1,1,DSL,1,0,0,0,0,0,Two year,0,Mailed check,55.25,1924.1,1.842
3058-HJCUY,1.0,Male,0,1,1,41,1,1,Fiber optic,0,0,1,1,1,1,One year,1,Electronic check,102.6,4213.35,3.42
3058-WQDRE,0.0,Male,0,0,0,13,0,No phone service,DSL,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),25.15,331.85,0.838
3059-NGMXB,0.0,Male,0,1,1,14,1,1,DSL,1,1,0,0,0,1,Month-to-month,0,Mailed check,69.2,944.65,2.307
3061-BCKYI,0.0,Male,0,0,0,14,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.9,283.75,0.663
3062-ICYZQ,0.0,Female,0,1,1,51,1,1,Fiber optic,1,1,0,0,0,1,Month-to-month,1,Electronic check,93.8,4539.35,3.127
3063-QFSZL,1.0,Female,0,0,0,1,1,0,DSL,0,0,0,0,0,1,Month-to-month,1,Electronic check,55.4,55.4,1.847
3066-RRJIO,1.0,Female,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,69.95,69.95,2.332
3067-SVMTC,0.0,Female,0,1,0,68,1,0,DSL,1,0,0,1,0,0,One year,0,Bank transfer (automatic),55.9,3848.8,1.863
3068-OMWZA,1.0,Male,1,0,0,1,1,1,Fiber optic,0,0,1,0,1,0,Month-to-month,1,Electronic check,88.8,88.8,2.96
3069-SSVSN,0.0,Female,0,0,0,1,0,No phone service,DSL,0,0,0,0,0,0,One year,0,Mailed check,25.85,25.85,0.862
3070-BDOQC,0.0,Female,0,0,0,60,1,0,Fiber optic,0,1,1,0,1,1,Two year,1,Electronic check,99.65,5941.05,3.322
3070-DVEYC,1.0,Male,1,0,0,7,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Mailed check,73.75,545.15,2.458
3070-FNFZQ,0.0,Female,0,1,1,23,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),20.4,478.75,0.68
3071-MVJCD,0.0,Male,0,1,1,72,1,1,DSL,1,1,1,1,1,0,Two year,0,Bank transfer (automatic),82.3,5815.15,2.743
3071-VBYPO,0.0,Male,0,1,1,3,1,0,Fiber optic,1,1,0,0,1,0,Month-to-month,0,Electronic check,89.85,248.4,2.995
3074-GQWYX,1.0,Male,0,0,0,5,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),75.9,357.75,2.5300000000000002
3077-RSNTJ,0.0,Female,0,1,1,6,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.7,113.5,0.657
3078-ZKNTS,0.0,Female,0,1,1,13,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),19.75,246.7,0.658
3079-BCHLN,0.0,Male,0,1,0,47,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),19.9,942.95,0.663
3082-VQXNH,0.0,Male,0,1,0,3,0,No phone service,DSL,0,1,0,0,0,0,Month-to-month,0,Credit card (automatic),29.8,94.4,0.993
3082-WQRVY,0.0,Male,1,1,0,14,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,19.65,228.65,0.655
3082-YVEKW,0.0,Female,0,1,1,23,1,1,DSL,1,0,1,1,1,0,Two year,1,Bank transfer (automatic),77.15,1759.4,2.572
3084-DOWLE,0.0,Female,0,1,0,72,1,1,DSL,1,1,1,1,1,1,Two year,0,Bank transfer (automatic),92.0,6474.4,3.067
3085-QUOZK,1.0,Female,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,43.95,43.95,1.465
3086-RUCRN,0.0,Female,0,0,0,66,1,1,Fiber optic,1,1,1,1,0,1,Month-to-month,1,Bank transfer (automatic),103.1,6595.0,3.437
3088-FVYWK,0.0,Male,0,1,1,53,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),25.55,1336.1,0.852
3088-LHEFH,0.0,Female,0,0,0,11,1,1,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),79.0,929.3,2.633
3090-HAWSU,1.0,Male,0,0,0,61,1,1,Fiber optic,1,0,1,1,1,1,Two year,1,Credit card (automatic),111.6,6876.05,3.7199999999999998
3090-LETTY,0.0,Male,0,0,1,2,1,1,DSL,1,1,0,0,0,0,Month-to-month,0,Bank transfer (automatic),60.95,134.6,2.032
3090-QFUVD,0.0,Female,0,0,0,1,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Credit card (automatic),20.3,20.3,0.677
3091-FYHKI,1.0,Male,0,0,0,1,0,No phone service,DSL,0,0,0,0,0,1,Month-to-month,1,Electronic check,35.45,35.45,1.182
3092-IGHWF,1.0,Male,0,1,1,67,1,1,Fiber optic,0,1,1,0,0,0,One year,0,Electronic check,87.4,5918.8,2.9130000000000003
3094-JOJAI,0.0,Male,0,0,0,18,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Mailed check,74.15,1387.0,2.472
3096-GKWEB,0.0,Male,0,1,0,18,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,94.75,1691.9,3.158
3096-IZETN,1.0,Female,0,0,0,12,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,0,Bank transfer (automatic),78.1,947.3,2.6029999999999998
3096-JRDSO,1.0,Female,1,1,0,27,1,1,Fiber optic,1,0,0,1,1,1,Month-to-month,1,Bank transfer (automatic),104.3,2867.75,3.477
3096-WPXBT,0.0,Female,0,1,1,61,1,1,Fiber optic,1,1,1,0,0,1,One year,1,Credit card (automatic),100.7,6018.65,3.357
3096-YXENJ,0.0,Female,0,1,0,65,1,1,Fiber optic,0,1,1,1,1,1,Two year,1,Bank transfer (automatic),107.65,7082.85,3.588
3097-FQTVJ,0.0,Female,0,0,0,41,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.0,810.3,0.667
3097-IDVPU,0.0,Male,0,1,1,19,1,1,DSL,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),50.1,910.45,1.67
3097-NNSPB,1.0,Female,0,0,0,2,1,0,DSL,0,1,0,0,0,0,Month-to-month,1,Credit card (automatic),49.05,91.1,1.635
3097-NQYSN,1.0,Male,1,1,0,2,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Mailed check,86.85,156.35,2.895
3097-PYWXL,0.0,Female,0,1,1,4,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Electronic check,19.95,82.9,0.665
3099-OONVS,0.0,Male,0,1,1,25,1,0,DSL,1,0,0,1,0,0,Month-to-month,0,Electronic check,54.3,1296.8,1.81
3104-OWCGK,1.0,Male,0,1,1,60,1,0,Fiber optic,0,1,1,0,1,0,One year,0,Electronic check,90.95,5453.4,3.032
3106-ULWFW,1.0,Female,0,1,0,8,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Credit card (automatic),85.2,627.4,2.84
3108-PCCGG,0.0,Male,1,1,0,72,1,1,DSL,1,1,1,0,1,1,Two year,0,Credit card (automatic),84.45,5899.85,2.815
3113-IWHLC,0.0,Male,0,0,0,5,1,0,DSL,1,0,1,0,0,0,Month-to-month,1,Mailed check,55.8,274.35,1.8599999999999999
3115-JPJDD,0.0,Female,0,1,0,59,1,0,Fiber optic,1,0,1,0,0,0,One year,1,Credit card (automatic),81.25,4639.45,2.708
3118-UHVVQ,0.0,Female,0,1,0,68,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),25.8,1911.5,0.86
3120-FAZKD,0.0,Male,0,1,1,54,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),24.05,1230.9,0.802
3125-RAHBV,0.0,Male,0,0,0,22,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Credit card (automatic),20.3,467.15,0.677
3126-WQMGH,0.0,Female,0,1,0,49,1,1,DSL,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),52.15,2583.75,1.738
3128-YOVTD,0.0,Female,0,1,1,51,1,0,Fiber optic,1,1,0,0,0,0,Month-to-month,1,Bank transfer (automatic),79.15,4018.55,2.638
3129-AAQOU,0.0,Female,0,1,1,19,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,25.6,485.9,0.853
3130-ICDUP,0.0,Female,0,0,1,2,1,1,Fiber optic,1,0,0,0,0,0,Month-to-month,0,Credit card (automatic),80.55,188.1,2.685
3131-NWVFJ,0.0,Female,0,1,1,14,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,19.55,294.5,0.652
3132-TVFDZ,1.0,Male,1,1,0,57,0,No phone service,DSL,0,0,0,0,1,1,Month-to-month,1,Electronic check,44.85,2572.95,1.495
3133-PZNSR,0.0,Male,0,1,1,72,1,1,Fiber optic,1,1,0,1,0,1,Two year,1,Credit card (automatic),97.75,6991.6,3.258
3134-DSHVC,0.0,Female,0,0,0,63,1,1,Fiber optic,1,1,1,0,1,0,Two year,0,Credit card (automatic),98.0,6218.45,3.267
3137-LUPIX,0.0,Female,0,0,0,4,1,1,DSL,0,0,0,1,1,0,Month-to-month,1,Mailed check,64.4,253.0,2.147
3137-NYQQI,0.0,Male,0,1,0,17,1,0,DSL,1,1,0,0,0,1,One year,0,Mailed check,64.8,1175.6,2.16
3138-BKYAV,1.0,Male,0,0,0,6,1,0,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Electronic check,85.35,489.45,2.8449999999999998
3143-ILDAL,1.0,Male,0,0,0,56,1,1,Fiber optic,0,1,0,1,0,1,Month-to-month,1,Electronic check,94.45,5124.6,3.148
3143-JQEGI,1.0,Female,0,1,1,13,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,0,Electronic check,88.35,1222.8,2.9450000000000003
3144-AUDBS,1.0,Female,0,1,0,6,1,0,DSL,0,0,0,1,0,0,Month-to-month,1,Electronic check,49.15,270.8,1.638
3144-KMTWZ,0.0,Male,0,1,0,71,1,1,Fiber optic,0,1,1,0,0,1,Month-to-month,1,Bank transfer (automatic),93.25,6669.45,3.108
3146-JTQHR,0.0,Male,0,1,0,10,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),19.6,189.45,0.653
3146-MSEGF,0.0,Female,1,1,1,72,1,1,DSL,1,1,1,1,1,1,Two year,1,Credit card (automatic),88.05,6425.65,2.935
3148-AOIQT,0.0,Female,0,1,0,69,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),24.95,1718.35,0.8320000000000001
3148-BLQJT,1.0,Male,0,0,0,1,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.1,20.1,0.67
3154-CFSZG,0.0,Male,0,1,1,47,1,0,Fiber optic,1,0,1,0,0,1,Month-to-month,0,Electronic check,90.05,4137.2,3.002
3154-HMWUU,0.0,Male,0,1,0,60,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),20.5,1198.8,0.683
3156-QLHBO,0.0,Male,0,0,1,2,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.25,48.35,0.642
3158-MOERK,1.0,Female,0,0,0,2,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,96.0,174.8,3.2
3160-TYXLT,0.0,Male,0,0,0,53,0,No phone service,DSL,1,1,0,0,0,1,Month-to-month,1,Bank transfer (automatic),46.3,2546.85,1.5430000000000001
3161-GETRM,0.0,Male,0,1,1,34,1,1,Fiber optic,0,0,1,0,0,1,Month-to-month,1,Credit card (automatic),90.05,3097.0,3.002
3161-ONRWK,0.0,Male,0,1,1,60,1,0,DSL,1,1,1,1,0,0,One year,1,Bank transfer (automatic),65.85,3928.3,2.195
3162-KKZXO,0.0,Female,1,0,0,55,1,1,Fiber optic,0,0,1,0,1,1,One year,1,Electronic check,100.15,5409.75,3.338
3162-ZJZFU,0.0,Male,0,1,1,53,1,0,Fiber optic,0,1,0,1,1,0,Month-to-month,1,Electronic check,92.55,4779.45,3.085
3164-AALRN,1.0,Male,0,0,0,5,1,0,DSL,0,0,1,0,1,1,One year,1,Mailed check,70.0,347.4,2.333
3164-YAXFY,0.0,Male,0,0,0,57,0,No phone service,DSL,1,0,1,0,1,1,Month-to-month,1,Electronic check,53.75,3196.0,1.792
3165-HDOEW,1.0,Male,0,1,1,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,45.85,45.85,1.528
3166-PNEOF,0.0,Female,0,0,0,61,1,1,DSL,1,0,1,1,1,1,Two year,0,Credit card (automatic),86.45,5175.3,2.882
3167-SNQPL,0.0,Male,1,1,1,38,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,0,Electronic check,101.15,3741.85,3.372
3170-GWYKC,0.0,Female,0,0,0,60,1,0,Fiber optic,1,0,1,1,1,1,Month-to-month,1,Bank transfer (automatic),104.95,6236.75,3.498
3170-NMYVV,0.0,Female,0,1,1,50,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),20.15,930.9,0.672
3173-NVMPX,0.0,Female,0,1,1,9,1,1,DSL,0,1,0,0,0,0,Month-to-month,1,Mailed check,55.3,501.2,1.843
3173-WSSUE,0.0,Female,0,1,1,71,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),19.7,1415.85,0.657
3174-AKMAS,0.0,Female,0,1,0,46,1,0,DSL,0,1,0,1,1,0,Two year,1,Credit card (automatic),64.2,3009.5,2.14
3174-RKMOW,0.0,Male,0,1,1,35,1,1,Fiber optic,0,1,1,1,1,1,Month-to-month,1,Electronic check,109.95,3782.4,3.665
3177-LASXD,1.0,Female,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,71.35,71.35,2.378
3178-CIFOT,0.0,Female,0,0,0,23,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Credit card (automatic),19.65,478.1,0.655
3178-FESZO,1.0,Female,0,0,0,1,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Credit card (automatic),100.25,100.25,3.342
3179-GBRWV,0.0,Male,1,1,0,21,1,0,DSL,1,1,0,0,0,1,Month-to-month,1,Bank transfer (automatic),64.95,1339.8,2.165
3181-MIZBN,0.0,Male,0,1,1,16,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Electronic check,19.75,313.4,0.658
3181-VTHOE,0.0,Male,0,1,0,70,0,No phone service,DSL,0,1,1,1,0,1,One year,1,Bank transfer (automatic),51.05,3635.15,1.702
3186-AJIEK,0.0,Male,0,0,0,66,1,0,Fiber optic,1,0,1,1,1,1,Two year,1,Bank transfer (automatic),105.65,6844.5,3.5220000000000002
3186-BAXNB,1.0,Female,0,0,0,1,1,0,Fiber optic,0,1,0,1,1,0,Month-to-month,0,Electronic check,91.7,91.7,3.057
3190-FZATL,0.0,Male,0,0,1,14,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.95,268.4,0.665
3190-ITQXP,0.0,Female,0,1,1,46,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),20.25,890.35,0.675
3190-XFANI,1.0,Male,0,0,1,49,1,1,Fiber optic,0,0,0,1,1,1,One year,1,Bank transfer (automatic),100.6,5069.65,3.3529999999999998
3191-CSNMG,0.0,Female,0,1,1,3,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,80.7,239.45,2.69
3192-LNKRK,0.0,Male,0,1,1,34,1,0,Fiber optic,0,0,1,0,1,0,Month-to-month,1,Mailed check,84.05,2909.95,2.802
3192-NQECA,1.0,Male,0,1,0,68,1,1,Fiber optic,0,1,1,1,1,1,Two year,1,Bank transfer (automatic),110.0,7611.85,3.667
3194-ORPIK,1.0,Female,0,1,1,50,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Bank transfer (automatic),84.4,4116.15,2.813
3195-TQDZX,0.0,Male,0,0,0,3,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Electronic check,20.25,61.45,0.675
3196-NVXLZ,0.0,Female,0,0,0,25,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Mailed check,84.6,2088.05,2.8200000000000003
3197-ARFOY,0.0,Female,1,0,0,19,1,0,Fiber optic,1,1,0,1,1,1,Month-to-month,1,Mailed check,105.0,2007.25,3.5
3197-NNYNB,0.0,Male,0,0,0,65,1,1,Fiber optic,0,1,1,0,1,1,Two year,0,Credit card (automatic),105.1,6631.85,3.503
3198-VELRD,1.0,Female,0,1,1,3,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Bank transfer (automatic),84.75,264.85,2.825
3199-NPKCN,0.0,Female,0,1,0,67,1,1,Fiber optic,1,0,1,1,1,1,One year,1,Electronic check,111.25,7511.65,3.708
3199-XGZCY,0.0,Female,0,0,0,8,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,75.25,576.7,2.508
3200-MNQTF,0.0,Male,0,1,0,67,1,1,DSL,1,1,1,1,0,0,Two year,0,Credit card (automatic),70.9,4677.1,2.363
3205-MXZRA,0.0,Male,0,0,0,26,1,0,DSL,0,0,0,1,1,0,One year,0,Credit card (automatic),59.45,1507.0,1.982
3207-OYBWH,1.0,Male,1,1,0,57,1,1,Fiber optic,0,1,1,0,0,1,Month-to-month,1,Bank transfer (automatic),95.25,5427.05,3.175
3208-YPIOE,1.0,Male,0,0,0,39,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,75.25,3017.65,2.508
3209-ZPKFI,0.0,Male,0,1,1,47,1,1,DSL,0,1,0,0,0,0,Month-to-month,0,Electronic check,54.25,2538.2,1.808
3211-AAPKX,0.0,Male,0,0,0,20,1,1,Fiber optic,0,0,0,1,1,1,Month-to-month,1,Mailed check,98.55,2031.95,3.285
3211-ILJTT,1.0,Male,0,1,0,17,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),70.4,1214.05,2.347
3212-KXOCR,0.0,Male,0,0,0,52,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),21.0,1107.2,0.7000000000000001
3214-IYUUQ,0.0,Female,0,1,0,61,1,0,Fiber optic,1,1,0,1,0,1,One year,0,Bank transfer (automatic),93.7,5860.7,3.123
3217-FZDMN,1.0,Female,1,0,0,8,1,0,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Credit card (automatic),94.45,742.95,3.148
3219-JQRSL,0.0,Female,1,1,0,72,1,1,DSL,1,1,1,1,1,1,Two year,0,Credit card (automatic),89.1,6352.4,2.9699999999999998
3221-CJMSG,0.0,Male,0,0,0,24,1,0,DSL,0,0,0,1,0,0,Month-to-month,1,Credit card (automatic),51.1,1269.6,1.703
3223-DWFIO,0.0,Male,1,0,0,4,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,69.35,261.65,2.312
3223-WZWJM,1.0,Male,0,0,0,26,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,83.95,2254.2,2.798
3224-DFQNQ,0.0,Female,0,1,0,66,1,1,Fiber optic,1,1,0,1,0,0,One year,0,Electronic check,89.0,5898.6,2.967
3227-WLKLI,0.0,Female,0,1,1,65,1,1,DSL,1,1,1,1,1,1,Two year,0,Bank transfer (automatic),91.55,5963.95,3.052
3229-USWAR,0.0,Female,0,0,0,34,1,0,DSL,1,0,1,1,1,1,One year,1,Bank transfer (automatic),79.95,2727.3,2.665
3230-IUALN,0.0,Female,0,1,1,45,1,0,DSL,1,0,1,1,1,1,Two year,1,Mailed check,81.0,3533.6,2.7
3230-JCNZS,0.0,Female,0,1,1,71,1,1,Fiber optic,1,1,1,0,1,0,Two year,1,Credit card (automatic),99.0,7061.65,3.3
3230-WYKIR,1.0,Male,0,0,0,18,1,1,DSL,0,0,1,1,1,1,One year,1,Credit card (automatic),82.0,1425.45,2.733
3234-VKACU,0.0,Male,0,0,0,2,1,0,DSL,0,0,0,1,1,1,Month-to-month,0,Electronic check,70.3,132.4,2.343
3235-ETOOB,1.0,Male,0,1,0,8,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Electronic check,74.5,609.9,2.483
3237-AJGEH,1.0,Female,0,1,1,3,0,No phone service,DSL,0,0,0,1,0,0,Month-to-month,1,Mailed check,31.0,95.05,1.033
3239-TPHPZ,0.0,Female,0,1,0,12,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Electronic check,20.05,264.55,0.668
3243-ZHOHY,0.0,Female,0,0,0,16,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.1,296.15,0.67
3244-CQPHU,0.0,Female,1,0,0,72,1,1,Fiber optic,1,1,0,1,1,1,Two year,1,Bank transfer (automatic),110.1,7746.7,3.67
3244-DCJWY,1.0,Female,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70.25,70.25,2.342
3247-MHJKM,0.0,Male,0,0,0,1,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.2,20.2,0.673
3247-ZVOUO,1.0,Male,1,1,0,10,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,0,Electronic check,85.55,851.75,2.852
3249-VHRIP,0.0,Female,0,0,0,62,0,No phone service,DSL,0,1,1,0,0,1,Two year,1,Credit card (automatic),43.6,2748.7,1.453
3249-ZPQRG,1.0,Male,0,0,0,4,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,0,Electronic check,78.45,330.05,2.615
3251-YMVWZ,0.0,Male,0,0,0,53,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),24.05,1301.9,0.802
3253-HKOKL,0.0,Female,0,1,1,52,1,0,Fiber optic,1,0,1,0,1,1,One year,0,Electronic check,100.3,5244.45,3.343
3254-YRILK,1.0,Male,1,0,0,19,1,1,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Electronic check,88.2,1775.8,2.94
3255-GRXMG,0.0,Male,0,0,1,18,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),45.65,747.2,1.522
3256-EZDBI,0.0,Male,1,1,0,51,0,No phone service,DSL,0,1,0,0,0,0,Month-to-month,1,Credit card (automatic),29.45,1459.35,0.982
